time,ppg_med
1721886964.833,82.0,
1721886964.858,84.0,
1721886964.883,74.0,
1721886964.908,55.0,
1721886964.933,34.0,
1721886964.9580002,14.0,
1721886964.983,-4.0,
1721886965.0080001,-23.0,
1721886965.033,-45.0,
1721886965.058,-70.0,
1721886965.0830002,-96.0,
1721886965.108,-118.0,
1721886965.1330001,-135.0,
1721886965.158,-155.0,
1721886965.183,-187.0,
1721886965.2080002,-224.0,
1721886965.233,-246.0,
1721886965.2580001,-226.0,
1721886965.283,-158.0,
1721886965.308,-68.0,
1721886965.333,10.0,
1721886965.358,56.0,
1721886965.383,80.0,
1721886965.408,99.0,
1721886965.4329998,120.0,
1721886965.458,134.0,
1721886965.483,135.0,
1721886965.508,129.0,
1721886965.533,127.0,
1721886965.5579998,134.0,
1721886965.583,140.0,
1721886965.608,134.0,
1721886965.633,114.0,
1721886965.658,89.0,
1721886965.6829998,67.0,
1721886965.708,45.0,
1721886965.733,21.0,
1721886965.7580001,-6.0,
1721886965.783,-33.0,
1721886965.808,-58.0,
1721886965.833,-84.0,
1721886965.858,-112.0,
1721886965.8830001,-137.0,
1721886965.908,-159.0,
1721886965.933,-183.0,
1721886965.958,-216.0,
1721886965.983,-254.0,
1721886966.0080001,-272.0,
1721886966.033,-241.0,
1721886966.058,-160.0,
1721886966.083,-54.0,
1721886966.108,36.0,
1721886966.133,95.0,
1721886966.158,132.0,
1721886966.1829998,167.0,
1721886966.208,208.0,
1721886966.2329998,242.0,
1721886966.258,262.0,
1721886966.283,271.0,
1721886966.3079998,285.0,
1721886966.333,309.0,
1721886966.3579998,333.0,
1721886966.383,343.0,
1721886966.408,336.0,
1721886966.4329998,321.0,
1721886966.458,306.0,
1721886966.4829998,292.0,
1721886966.508,268.0,
1721886966.533,228.0,
1721886966.558,170.0,
1721886966.583,97.0,
1721886966.608,15.0,
1721886966.633,-66.0,
1721886966.658,-134.0,
1721886966.683,-180.0,
1721886966.708,-210.0,
1721886966.733,-242.0,
1721886966.758,-287.0,
1721886966.783,-337.0,
1721886966.808,-358.0,
1721886966.833,-326.0,
1721886966.858,-244.0,
1721886966.883,-145.0,
1721886966.908,-67.0,
1721886966.933,-23.0,
1721886966.9580002,-1.0,
1721886966.983,16.0,
1721886967.0080001,33.0,
1721886967.033,44.0,
1721886967.058,47.0,
1721886967.0830002,51.0,
1721886967.108,64.0,
1721886967.1330001,83.0,
1721886967.158,96.0,
1721886967.183,92.0,
1721886967.2080002,73.0,
1721886967.233,50.0,
1721886967.2580001,29.0,
1721886967.283,7.0,
1721886967.308,-20.0,
1721886967.333,-51.0,
1721886967.358,-77.0,
1721886967.383,-99.0,
1721886967.408,-123.0,
1721886967.4329998,-157.0,
1721886967.458,-196.0,
1721886967.483,-230.0,
1721886967.508,-257.0,
1721886967.533,-285.0,
1721886967.5579998,-323.0,
1721886967.583,-360.0,
1721886967.608,-368.0,
1721886967.633,-324.0,
1721886967.658,-234.0,
1721886967.6829998,-128.0,
1721886967.708,-38.0,
1721886967.733,24.0,
1721886967.7580001,70.0,
1721886967.783,110.0,
1721886967.808,143.0,
1721886967.833,162.0,
1721886967.858,167.0,
1721886967.8830001,169.0,
1721886967.908,177.0,
1721886967.933,188.0,
1721886967.958,196.0,
1721886967.983,196.0,
1721886968.0080001,192.0,
1721886968.033,187.0,
1721886968.058,178.0,
1721886968.083,161.0,
1721886968.108,134.0,
1721886968.133,104.0,
1721886968.158,76.0,
1721886968.1829998,45.0,
1721886968.208,8.0,
1721886968.2329998,-33.0,
1721886968.258,-73.0,
1721886968.283,-107.0,
1721886968.3079998,-143.0,
1721886968.333,-186.0,
1721886968.3579998,-226.0,
1721886968.383,-236.0,
1721886968.408,-197.0,
1721886968.4329998,-114.0,
1721886968.458,-21.0,
1721886968.4829998,48.0,
1721886968.508,82.0,
1721886968.533,96.0,
1721886968.558,109.0,
1721886968.583,123.0,
1721886968.608,131.0,
1721886968.633,126.0,
1721886968.658,118.0,
1721886968.683,119.0,
1721886968.708,130.0,
1721886968.733,139.0,
1721886968.758,133.0,
1721886968.783,110.0,
1721886968.808,82.0,
1721886968.833,58.0,
1721886968.858,37.0,
1721886968.883,10.0,
1721886968.908,-25.0,
1721886968.933,-61.0,
1721886968.9580002,-90.0,
1721886968.983,-113.0,
1721886969.0080001,-143.0,
1721886969.033,-186.0,
1721886969.058,-231.0,
1721886969.0830002,-254.0,
1721886969.108,-233.0,
1721886969.1330001,-169.0,
1721886969.158,-86.0,
1721886969.183,-15.0,
1721886969.2080002,29.0,
1721886969.233,50.0,
1721886969.2580001,62.0,
1721886969.283,73.0,
1721886969.308,82.0,
1721886969.333,83.0,
1721886969.358,78.0,
1721886969.383,75.0,
1721886969.408,78.0,
1721886969.4329998,86.0,
1721886969.458,87.0,
1721886969.483,76.0,
1721886969.508,54.0,
1721886969.533,31.0,
1721886969.5579998,14.0,
1721886969.583,-1.0,
1721886969.608,-21.0,
1721886969.633,-48.0,
1721886969.658,-74.0,
1721886969.6829998,-92.0,
1721886969.708,-104.0,
1721886969.733,-122.0,
1721886969.7580001,-153.0,
1721886969.783,-187.0,
1721886969.808,-199.0,
1721886969.833,-164.0,
1721886969.858,-85.0,
1721886969.8830001,13.0,
1721886969.908,96.0,
1721886969.933,145.0,
1721886969.958,164.0,
1721886969.983,168.0,
1721886970.0080001,172.0,
1721886970.033,178.0,
1721886970.058,182.0,
1721886970.083,184.0,
1721886970.108,185.0,
1721886970.133,188.0,
1721886970.158,189.0,
1721886970.1829998,181.0,
1721886970.208,159.0,
1721886970.2329998,125.0,
1721886970.258,89.0,
1721886970.283,55.0,
1721886970.3079998,25.0,
1721886970.333,-9.0,
1721886970.3579998,-51.0,
1721886970.383,-96.0,
1721886970.408,-138.0,
1721886970.4329998,-174.0,
1721886970.458,-210.0,
1721886970.4829998,-254.0,
1721886970.508,-303.0,
1721886970.533,-336.0,
1721886970.558,-328.0,
1721886970.583,-266.0,
1721886970.608,-164.0,
1721886970.633,-55.0,
1721886970.658,32.0,
1721886970.683,89.0,
1721886970.708,125.0,
1721886970.733,157.0,
1721886970.758,192.0,
1721886970.783,221.0,
1721886970.808,237.0,
1721886970.833,240.0,
1721886970.858,244.0,
1721886970.883,262.0,
1721886970.908,288.0,
1721886970.933,297.0,
1721886970.9580002,261.0,
1721886970.983,171.0,
1721886971.0080001,51.0,
1721886971.033,-60.0,
1721886971.058,-131.0,
1721886971.0830002,-161.0,
1721886971.108,-166.0,
1721886971.1330001,-162.0,
1721886971.158,-158.0,
1721886971.183,-157.0,
1721886971.2080002,-170.0,
1721886971.233,-202.0,
1721886971.2580001,-244.0,
1721886971.283,-266.0,
1721886971.308,-246.0,
1721886971.333,-187.0,
1721886971.358,-117.0,
1721886971.383,-63.0,
1721886971.408,-33.0,
1721886971.4329998,-13.0,
1721886971.458,13.0,
1721886971.483,45.0,
1721886971.508,72.0,
1721886971.533,85.0,
1721886971.5579998,87.0,
1721886971.583,86.0,
1721886971.608,84.0,
1721886971.633,79.0,
1721886971.658,66.0,
1721886971.6829998,48.0,
1721886971.708,28.0,
1721886971.733,11.0,
1721886971.7580001,-5.0,
1721886971.783,-19.0,
1721886971.808,-34.0,
1721886971.833,-54.0,
1721886971.858,-77.0,
1721886971.8830001,-100.0,
1721886971.908,-119.0,
1721886971.933,-133.0,
1721886971.958,-153.0,
1721886971.983,-188.0,
1721886972.0080001,-228.0,
1721886972.033,-246.0,
1721886972.058,-219.0,
1721886972.083,-149.0,
1721886972.108,-65.0,
1721886972.133,0.0,
1721886972.158,38.0,
1721886972.1829998,62.0,
1721886972.208,88.0,
1721886972.2329998,116.0,
1721886972.258,136.0,
1721886972.283,146.0,
1721886972.3079998,153.0,
1721886972.333,165.0,
1721886972.3579998,180.0,
1721886972.383,190.0,
1721886972.408,187.0,
1721886972.4329998,175.0,
1721886972.458,160.0,
1721886972.4829998,144.0,
1721886972.508,127.0,
1721886972.533,105.0,
1721886972.558,81.0,
1721886972.583,57.0,
1721886972.608,32.0,
1721886972.633,5.0,
1721886972.658,-21.0,
1721886972.683,-47.0,
1721886972.708,-78.0,
1721886972.733,-118.0,
1721886972.758,-159.0,
1721886972.783,-179.0,
1721886972.808,-155.0,
1721886972.833,-87.0,
1721886972.858,-5.0,
1721886972.883,57.0,
1721886972.908,87.0,
1721886972.933,97.0,
1721886972.9580002,105.0,
1721886972.983,116.0,
1721886973.0080001,121.0,
1721886973.033,114.0,
1721886973.058,102.0,
1721886973.0830002,96.0,
1721886973.108,99.0,
1721886973.1330001,100.0,
1721886973.158,91.0,
1721886973.183,73.0,
1721886973.2080002,51.0,
1721886973.233,29.0,
1721886973.2580001,7.0,
1721886973.283,-18.0,
1721886973.308,-42.0,
1721886973.333,-64.0,
1721886973.358,-86.0,
1721886973.383,-110.0,
1721886973.408,-134.0,
1721886973.4329998,-154.0,
1721886973.458,-171.0,
1721886973.483,-194.0,
1721886973.508,-228.0,
1721886973.533,-256.0,
1721886973.5579998,-251.0,
1721886973.583,-198.0,
1721886973.608,-111.0,
1721886973.633,-26.0,
1721886973.658,30.0,
1721886973.6829998,58.0,
1721886973.708,75.0,
1721886973.733,95.0,
1721886973.7580001,114.0,
1721886973.783,123.0,
1721886973.808,121.0,
1721886973.833,116.0,
1721886973.858,117.0,
1721886973.8830001,121.0,
1721886973.908,121.0,
1721886973.933,111.0,
1721886973.958,92.0,
1721886973.983,71.0,
1721886974.0080001,48.0,
1721886974.033,28.0,
1721886974.058,9.0,
1721886974.083,-9.0,
1721886974.108,-29.0,
1721886974.133,-52.0,
1721886974.158,-74.0,
1721886974.1829998,-94.0,
1721886974.208,-113.0,
1721886974.2329998,-140.0,
1721886974.258,-176.0,
1721886974.283,-207.0,
1721886974.3079998,-207.0,
1721886974.333,-162.0,
1721886974.3579998,-85.0,
1721886974.383,-11.0,
1721886974.408,36.0,
1721886974.4329998,55.0,
1721886974.458,64.0,
1721886974.4829998,75.0,
1721886974.508,87.0,
1721886974.533,90.0,
1721886974.558,85.0,
1721886974.583,82.0,
1721886974.608,87.0,
1721886974.633,95.0,
1721886974.658,98.0,
1721886974.683,91.0,
1721886974.708,76.0,
1721886974.733,56.0,
1721886974.758,33.0,
1721886974.783,6.0,
1721886974.808,-18.0,
1721886974.833,-37.0,
1721886974.858,-51.0,
1721886974.883,-67.0,
1721886974.908,-86.0,
1721886974.933,-102.0,
1721886974.9580002,-111.0,
1721886974.983,-121.0,
1721886975.0080001,-145.0,
1721886975.033,-178.0,
1721886975.058,-195.0,
1721886975.0830002,-166.0,
1721886975.108,-87.0,
1721886975.1330001,9.0,
1721886975.158,83.0,
1721886975.183,118.0,
1721886975.2080002,129.0,
1721886975.233,140.0,
1721886975.2580001,160.0,
1721886975.283,176.0,
1721886975.308,182.0,
1721886975.333,179.0,
1721886975.358,180.0,
1721886975.383,185.0,
1721886975.408,186.0,
1721886975.4329998,176.0,
1721886975.458,156.0,
1721886975.483,135.0,
1721886975.508,116.0,
1721886975.533,92.0,
1721886975.5579998,62.0,
1721886975.583,28.0,
1721886975.608,-3.0,
1721886975.633,-31.0,
1721886975.658,-59.0,
1721886975.6829998,-89.0,
1721886975.708,-114.0,
1721886975.733,-134.0,
1721886975.7580001,-158.0,
1721886975.783,-193.0,
1721886975.808,-233.0,
1721886975.833,-249.0,
1721886975.858,-219.0,
1721886975.8830001,-146.0,
1721886975.908,-64.0,
1721886975.933,-4.0,
1721886975.958,24.0,
1721886975.983,38.0,
1721886976.0080001,52.0,
1721886976.033,67.0,
1721886976.058,74.0,
1721886976.083,69.0,
1721886976.108,63.0,
1721886976.133,65.0,
1721886976.158,75.0,
1721886976.1829998,83.0,
1721886976.208,80.0,
1721886976.2329998,68.0,
1721886976.258,54.0,
1721886976.283,37.0,
1721886976.3079998,18.0,
1721886976.333,-2.0,
1721886976.3579998,-21.0,
1721886976.383,-38.0,
1721886976.408,-59.0,
1721886976.4329998,-86.0,
1721886976.458,-113.0,
1721886976.4829998,-134.0,
1721886976.508,-151.0,
1721886976.533,-174.0,
1721886976.558,-208.0,
1721886976.583,-235.0,
1721886976.608,-226.0,
1721886976.633,-167.0,
1721886976.658,-78.0,
1721886976.683,5.0,
1721886976.708,58.0,
1721886976.733,84.0,
1721886976.758,102.0,
1721886976.783,121.0,
1721886976.808,137.0,
1721886976.833,144.0,
1721886976.858,144.0,
1721886976.883,147.0,
1721886976.908,155.0,
1721886976.533,157.0,
1721886976.558,147.0,
1721886976.583,124.0,
1721886976.608,100.0,
1721886976.633,80.0,
1721886976.658,63.0,
1721886976.683,42.0,
1721886976.708,17.0,
1721886976.733,-9.0,
1721886976.758,-37.0,
1721886976.783,-68.0,
1721886976.808,-101.0,
1721886976.833,-129.0,
1721886976.858,-147.0,
1721886976.883,-167.0,
1721886976.908,-197.0,
1721886976.933,-231.0,
1721886976.9580002,-244.0,
1721886976.983,-212.0,
1721886977.0080001,-135.0,
1721886977.033,-46.0,
1721886977.058,23.0,
1721886977.0830002,60.0,
1721886977.108,78.0,
1721886977.1330001,95.0,
1721886977.158,114.0,
1721886977.183,127.0,
1721886977.2080002,129.0,
1721886977.233,127.0,
1721886977.2580001,130.0,
1721886977.283,139.0,
1721886977.308,146.0,
1721886977.333,142.0,
1721886977.358,127.0,
1721886977.383,106.0,
1721886977.408,84.0,
1721886977.4329998,60.0,
1721886977.458,35.0,
1721886977.483,11.0,
1721886977.508,-13.0,
1721886977.533,-39.0,
1721886977.5579998,-66.0,
1721886977.583,-90.0,
1721886977.608,-110.0,
1721886977.633,-132.0,
1721886977.658,-164.0,
1721886977.6829998,-200.0,
1721886977.708,-220.0,
1721886977.733,-200.0,
1721886977.7580001,-140.0,
1721886977.783,-60.0,
1721886977.808,6.0,
1721886977.833,44.0,
1721886977.858,61.0,
1721886977.8830001,74.0,
1721886977.908,88.0,
1721886977.933,98.0,
1721886977.958,100.0,
1721886977.983,96.0,
1721886978.0080001,95.0,
1721886978.033,101.0,
1721886978.058,107.0,
1721886978.083,106.0,
1721886978.108,96.0,
1721886978.133,80.0,
1721886978.158,62.0,
1721886978.1829998,43.0,
1721886978.208,24.0,
1721886978.2329998,6.0,
1721886978.258,-14.0,
1721886978.283,-36.0,
1721886978.3079998,-59.0,
1721886978.333,-80.0,
1721886978.3579998,-97.0,
1721886978.383,-118.0,
1721886978.408,-148.0,
1721886978.4329998,-180.0,
1721886978.458,-194.0,
1721886978.4829998,-171.0,
1721886978.508,-109.0,
1721886978.533,-34.0,
1721886978.558,28.0,
1721886978.583,66.0,
1721886978.608,88.0,
1721886978.633,108.0,
1721886978.658,126.0,
1721886978.683,136.0,
1721886978.708,133.0,
1721886978.733,125.0,
1721886978.758,121.0,
1721886978.783,123.0,
1721886978.808,123.0,
1721886978.833,115.0,
1721886978.858,97.0,
1721886978.883,75.0,
1721886978.908,52.0,
1721886978.933,28.0,
1721886978.9580002,4.0,
1721886978.983,-19.0,
1721886979.0080001,-41.0,
1721886979.033,-65.0,
1721886979.058,-90.0,
1721886979.0830002,-113.0,
1721886979.108,-131.0,
1721886979.1330001,-148.0,
1721886979.158,-172.0,
1721886979.183,-203.0,
1721886979.2080002,-222.0,
1721886979.233,-207.0,
1721886979.2580001,-152.0,
1721886979.283,-77.0,
1721886979.308,-11.0,
1721886979.333,27.0,
1721886979.358,44.0,
1721886979.383,57.0,
1721886979.408,73.0,
1721886979.4329998,86.0,
1721886979.458,90.0,
1721886979.483,91.0,
1721886979.508,97.0,
1721886979.533,110.0,
1721886979.5579998,121.0,
1721886979.583,122.0,
1721886979.608,111.0,
1721886979.633,93.0,
1721886979.658,74.0,
1721886979.6829998,54.0,
1721886979.708,32.0,
1721886979.733,9.0,
1721886979.7580001,-12.0,
1721886979.783,-33.0,
1721886979.808,-54.0,
1721886979.833,-73.0,
1721886979.858,-89.0,
1721886979.8830001,-105.0,
1721886979.908,-127.0,
1721886979.933,-156.0,
1721886979.958,-180.0,
1721886979.983,-175.0,
1721886980.0080001,-131.0,
1721886980.033,-62.0,
1721886980.058,2.0,
1721886980.083,42.0,
1721886980.108,58.0,
1721886980.133,67.0,
1721886980.158,78.0,
1721886980.1829998,89.0,
1721886980.208,91.0,
1721886980.2329998,87.0,
1721886980.258,85.0,
1721886980.283,89.0,
1721886980.3079998,97.0,
1721886980.333,99.0,
1721886980.3579998,92.0,
1721886980.383,78.0,
1721886980.408,61.0,
1721886980.4329998,46.0,
1721886980.458,31.0,
1721886980.4829998,17.0,
1721886980.508,3.0,
1721886980.533,-12.0,
1721886980.558,-29.0,
1721886980.583,-45.0,
1721886980.608,-59.0,
1721886980.633,-73.0,
1721886980.658,-93.0,
1721886980.683,-121.0,
1721886980.708,-144.0,
1721886980.733,-141.0,
1721886980.758,-104.0,
1721886980.783,-43.0,
1721886980.808,16.0,
1721886980.833,53.0,
1721886980.858,67.0,
1721886980.883,72.0,
1721886980.908,77.0,
1721886980.933,82.0,
1721886980.9580002,81.0,
1721886980.983,74.0,
1721886981.0080001,68.0,
1721886981.033,68.0,
1721886981.058,72.0,
1721886981.0830002,71.0,
1721886981.108,61.0,
1721886981.1330001,43.0,
1721886981.158,22.0,
1721886981.183,3.0,
1721886981.2080002,-14.0,
1721886981.233,-30.0,
1721886981.2580001,-47.0,
1721886981.283,-66.0,
1721886981.308,-85.0,
1721886981.333,-100.0,
1721886981.358,-111.0,
1721886981.383,-125.0,
1721886981.408,-147.0,
1721886981.4329998,-175.0,
1721886981.458,-191.0,
1721886981.483,-174.0,
1721886981.508,-122.0,
1721886981.533,-53.0,
1721886981.5579998,5.0,
1721886981.583,38.0,
1721886981.608,52.0,
1721886981.633,63.0,
1721886981.658,77.0,
1721886981.6829998,89.0,
1721886981.708,91.0,
1721886981.733,87.0,
1721886981.7580001,85.0,
1721886981.783,88.0,
1721886981.808,92.0,
1721886981.833,90.0,
1721886981.858,79.0,
1721886981.8830001,64.0,
1721886981.908,49.0,
1721886981.933,35.0,
1721886981.958,22.0,
1721886981.983,7.0,
1721886982.0080001,-7.0,
1721886982.033,-24.0,
1721886982.058,-42.0,
1721886982.083,-59.0,
1721886982.108,-74.0,
1721886982.133,-90.0,
1721886982.158,-112.0,
1721886982.1829998,-140.0,
1721886982.208,-161.0,
1721886982.2329998,-154.0,
1721886982.258,-110.0,
1721886982.283,-46.0,
1721886982.3079998,12.0,
1721886982.333,46.0,
1721886982.3579998,60.0,
1721886982.383,70.0,
1721886982.408,84.0,
1721886982.4329998,96.0,
1721886982.458,99.0,
1721886982.4829998,96.0,
1721886982.508,96.0,
1721886982.533,104.0,
1721886982.558,112.0,
1721886982.583,112.0,
1721886982.608,101.0,
1721886982.633,86.0,
1721886982.658,74.0,
1721886982.683,63.0,
1721886982.708,48.0,
1721886982.733,30.0,
1721886982.758,11.0,
1721886982.783,-8.0,
1721886982.808,-29.0,
1721886982.833,-54.0,
1721886982.858,-77.0,
1721886982.883,-96.0,
1721886982.908,-114.0,
1721886982.933,-139.0,
1721886982.9580002,-169.0,
1721886982.983,-185.0,
1721886983.0080001,-168.0,
1721886983.033,-115.0,
1721886983.058,-49.0,
1721886983.0830002,2.0,
1721886983.108,25.0,
1721886983.1330001,34.0,
1721886983.158,45.0,
1721886983.183,61.0,
1721886983.2080002,70.0,
1721886983.233,67.0,
1721886983.2580001,59.0,
1721886983.283,60.0,
1721886983.308,71.0,
1721886983.333,79.0,
1721886983.358,75.0,
1721886983.383,60.0,
1721886983.408,45.0,
1721886983.4329998,36.0,
1721886983.458,28.0,
1721886983.483,15.0,
1721886983.508,-3.0,
1721886983.533,-18.0,
1721886983.5579998,-28.0,
1721886983.583,-39.0,
1721886983.608,-56.0,
1721886983.633,-76.0,
1721886983.658,-90.0,
1721886983.6829998,-100.0,
1721886983.708,-114.0,
1721886983.733,-138.0,
1721886983.7580001,-156.0,
1721886983.783,-144.0,
1721886983.808,-94.0,
1721886983.833,-20.0,
1721886983.858,44.0,
1721886983.8830001,80.0,
1721886983.908,93.0,
1721886983.933,103.0,
1721886983.958,118.0,
1721886983.983,131.0,
1721886984.0080001,133.0,
1721886984.033,127.0,
1721886984.058,124.0,
1721886984.083,130.0,
1721886984.108,139.0,
1721886984.133,136.0,
1721886984.158,121.0,
1721886984.1829998,101.0,
1721886984.208,86.0,
1721886984.2329998,72.0,
1721886984.258,53.0,
1721886984.283,26.0,
1721886984.3079998,-1.0,
1721886984.333,-25.0,
1721886984.3579998,-46.0,
1721886984.383,-71.0,
1721886984.408,-100.0,
1721886984.4329998,-126.0,
1721886984.458,-145.0,
1721886984.4829998,-165.0,
1721886984.508,-190.0,
1721886984.533,-216.0,
1721886984.558,-221.0,
1721886984.583,-189.0,
1721886984.608,-126.0,
1721886984.633,-58.0,
1721886984.658,-9.0,
1721886984.683,17.0,
1721886984.708,34.0,
1721886984.733,54.0,
1721886984.758,73.0,
1721886984.783,82.0,
1721886984.808,81.0,
1721886984.833,78.0,
1721886984.858,84.0,
1721886984.883,94.0,
1721886984.908,99.0,
1721886984.933,91.0,
1721886984.9580002,76.0,
1721886984.983,63.0,
1721886985.0080001,54.0,
1721886985.033,45.0,
1721886985.058,32.0,
1721886985.0830002,16.0,
1721886985.108,3.0,
1721886985.1330001,-9.0,
1721886985.158,-27.0,
1721886985.183,-50.0,
1721886985.2080002,-71.0,
1721886985.233,-86.0,
1721886985.2580001,-100.0,
1721886985.283,-122.0,
1721886985.308,-153.0,
1721886985.333,-173.0,
1721886985.358,-160.0,
1721886985.383,-111.0,
1721886985.408,-47.0,
1721886985.4329998,6.0,
1721886985.458,34.0,
1721886985.483,47.0,
1721886985.508,58.0,
1721886985.533,68.0,
1721886985.5579998,73.0,
1721886985.583,69.0,
1721886985.608,63.0,
1721886985.633,65.0,
1721886985.658,72.0,
1721886985.6829998,76.0,
1721886985.708,71.0,
1721886985.733,59.0,
1721886985.7580001,47.0,
1721886985.783,38.0,
1721886985.808,32.0,
1721886985.833,27.0,
1721886985.858,24.0,
1721886985.8830001,21.0,
1721886985.908,12.0,
1721886985.933,-5.0,
1721886985.958,-28.0,
1721886985.983,-51.0,
1721886986.0080001,-71.0,
1721886986.033,-97.0,
1721886986.058,-134.0,
1721886986.083,-170.0,
1721886986.108,-179.0,
1721886986.133,-146.0,
1721886986.158,-79.0,
1721886986.1829998,-8.0,
1721886986.208,41.0,
1721886986.2329998,65.0,
1721886986.258,79.0,
1721886986.283,96.0,
1721886986.3079998,114.0,
1721886986.333,125.0,
1721886986.3579998,125.0,
1721886986.383,122.0,
1721886986.408,123.0,
1721886986.4329998,128.0,
1721886986.458,129.0,
1721886986.4829998,121.0,
1721886986.508,107.0,
1721886986.533,89.0,
1721886986.558,69.0,
1721886986.583,47.0,
1721886986.608,23.0,
1721886986.633,-1.0,
1721886986.658,-23.0,
1721886986.683,-46.0,
1721886986.708,-69.0,
1721886986.733,-91.0,
1721886986.758,-110.0,
1721886986.783,-130.0,
1721886986.808,-156.0,
1721886986.833,-184.0,
1721886986.858,-197.0,
1721886986.883,-179.0,
